"Time (s)","X (hPa)"
9.243166487E1,1.001161938E3
9.350086669E1,1.001162145E3
9.455734733E1,1.001165878E3
9.563290256E1,1.001175793E3
9.670637167E1,1.001182564E3
9.778978215E1,1.001188114E3
9.886740218E1,1.001188078E3
9.994424911E1,1.001177996E3
1.010093723E2,1.001169565E3
1.020919403E2,1.001160673E3
1.031734381E2,1.001158874E3
1.042408952E2,1.001158916E3
1.053097275E2,1.001160555E3
1.063762445E2,1.001171088E3
1.074332066E2,1.001180349E3
1.084981859E2,1.001187015E3
1.095657244E2,1.001188492E3
1.106171399E2,1.001190326E3
1.116788153E2,1.001189110E3
1.127529193E2,1.001184982E3
1.138176867E2,1.001180283E3
1.148698538E2,1.001174836E3
1.159373600E2,1.001171569E3
1.170064913E2,1.001166486E3
1.180739112E2,1.001166052E3
1.191226984E2,1.001161963E3
1.201827700E2,1.001159851E3
1.212465466E2,1.001160014E3
1.223097469E2,1.001158082E3
1.233668993E2,1.001160674E3
1.244422358E2,1.001158021E3
1.255118214E2,1.001159615E3
1.265875357E2,1.001159026E3
1.276567984E2,1.001154682E3
1.287343443E2,1.001150036E3
1.297976770E2,1.001145961E3
1.308771003E2,1.001141247E3
1.319504806E2,1.001145041E3
1.330292948E2,1.001140348E3
1.340938020E2,1.001145518E3
1.351509939E2,1.001142162E3
1.362193121E2,1.001139024E3
1.373062156E2,1.001138242E3
1.383739244E2,1.001134856E3
1.394492727E2,1.001133933E3
1.405197407E2,1.001131457E3
1.415890233E2,1.001138165E3
1.426600218E2,1.001147033E3
1.437317302E2,1.001160924E3
1.448076910E2,1.001178202E3
1.458809691E2,1.001189227E3
1.469527012E2,1.001196272E3
1.480113098E2,1.001197601E3
1.490772998E2,1.001202790E3
1.501354792E2,1.001205024E3
1.512135092E2,1.001204911E3
1.522897760E2,1.001206476E3
1.533417874E2,1.001211124E3
1.544188559E2,1.001215743E3
1.554745139E2,1.001220372E3
1.565512944E2,1.001222108E3
1.576278964E2,1.001218231E3
1.586837875E2,1.001216101E3
1.597575412E2,1.001209118E3
1.608305497E2,1.001204665E3
1.618881156E2,1.001189992E3
1.629567875E2,1.001180970E3
1.640215814E2,1.001170265E3
1.650919911E2,1.001157164E3
1.661544573E2,1.001146895E3
1.672189654E2,1.001137997E3
1.682856107E2,1.001128132E3
1.693535978E2,1.001125115E3
1.704206336E2,1.001122041E3
1.714866254E2,1.001116898E3
1.725634038E2,1.001115033E3
1.736253018E2,1.001113687E3
1.746942592E2,1.001117770E3
1.757721361E2,1.001118430E3
1.768465260E2,1.001125941E3
1.779151953E2,1.001130057E3
1.789723031E2,1.001141107E3
1.800500084E2,1.001148382E3
1.811104921E2,1.001154863E3
1.821924800E2,1.001158384E3
1.832483395E2,1.001161934E3
1.843145778E2,1.001156124E3
1.853888533E2,1.001149335E3
1.864545136E2,1.001145070E3
1.875190314E2,1.001137576E3
1.885931006E2,1.001136324E3
1.896640814E2,1.001134884E3
1.907296301E2,1.001144671E3
1.918081247E2,1.001145655E3
1.928736943E2,1.001149078E3
1.939415810E2,1.001164537E3
1.950017024E2,1.001165284E3
