"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
5.455414842E0,-2.211816069E0,-9.652101512E0,2.912962557E-1
5.474966066E0,-2.143272084E0,-9.667463452E0,2.662510696E-1
5.495085148E0,-2.145919581E0,-9.658895776E0,2.297174809E-1
5.514974176E0,-2.211020852E0,-9.695794190E0,2.665524622E-1
5.534966256E0,-2.209191037E0,-9.746847078E0,2.881973768E-1
5.555078748E0,-2.219913316E0,-9.660941141E0,3.258683223E-1
5.575052558E0,-2.186206498E0,-9.547287291E0,3.952707716E-1
5.594857883E0,-2.270571225E0,-9.642422120E0,4.059405675E-1
5.614893422E0,-2.378986287E0,-9.658052471E0,3.528963009E-1
5.634824802E0,-2.429735828E0,-9.613165492E0,3.451696338E-1
5.654861509E0,-2.448185013E0,-9.549990330E0,3.406920531E-1
5.674967665E0,-2.474574350E0,-9.589337648E0,3.761899499E-1
5.695007818E0,-2.557895831E0,-9.672617877E0,3.591382233E-1
5.714922864E0,-2.592057275E0,-9.576866897E0,3.624286617E-1
5.734872582E0,-2.579550369E0,-9.549610796E0,3.871176820E-1
5.754773545E0,-2.539980601E0,-9.584634327E0,3.716823956E-1
5.774556987E0,-2.397001239E0,-9.587091836E0,4.127514151E-1
5.794504682E0,-2.162369358E0,-9.663262265E0,3.820402449E-1
5.814457859E0,-2.099741626E0,-9.718303969E0,3.803472464E-1
5.834244948E0,-2.133398443E0,-9.714923776E0,3.249937078E-1
5.853934507E0,-2.191982829E0,-9.715003745E0,2.961334910E-1
5.873652088E0,-2.329259259E0,-9.605973201E0,3.353579985E-1
5.893394008E0,-2.363700960E0,-9.552691385E0,3.675584962E-1
5.913219049E0,-2.351512443E0,-9.555769176E0,3.276492310E-1
5.933055151E0,-2.365595418E0,-9.602500814E0,3.953585578E-1
5.953003582E0,-2.398852759E0,-9.640244858E0,4.789331682E-1
5.972915318E0,-2.371528736E0,-9.617374404E0,4.372048724E-1
5.992879707E0,-2.413263030E0,-9.601747755E0,3.159720832E-1
6.012644393E0,-2.418579149E0,-9.632583051E0,2.681659537E-1
6.032254332E0,-2.500303832E0,-9.607788798E0,2.805372467E-1
6.051953278E0,-2.480756981E0,-9.610400180E0,3.467440737E-1
6.072099908E0,-2.324875461E0,-9.595855312E0,3.164857795E-1
6.092167607E0,-2.065988004E0,-9.605695408E0,2.328063051E-1
6.111916946E0,-1.894781364E0,-9.726761911E0,1.416024833E-1
6.131648434E0,-1.869222228E0,-9.795650892E0,1.221557492E-1
6.151437357E0,-1.897688975E0,-9.773641580E0,2.368061015E-1
6.171183787E0,-1.953518264E0,-9.705910788E0,3.097226055E-1
6.191256218E0,-2.016954676E0,-9.721585956E0,3.577537494E-1
6.211098263E0,-2.119636495E0,-9.709753115E0,3.140116808E-1
6.231024458E0,-2.179913390E0,-9.669349853E0,2.653426588E-1
6.251075161E0,-2.262469262E0,-9.611019259E0,2.959542979E-1
6.270674839E0,-2.299051353E0,-9.589048964E0,2.746802623E-1
6.290835887E0,-2.304871308E0,-9.607100913E0,2.812834948E-1
6.310781865E0,-2.293880724E0,-9.668311499E0,3.380877464E-1
6.331082016E0,-2.175026557E0,-9.663481150E0,3.504569103E-1
6.351045465E0,-2.164357371E0,-9.688623190E0,3.159697304E-1
6.370813402E0,-2.178449896E0,-9.614050782E0,2.757549478E-1
6.390805588E0,-2.219886834E0,-9.662615200E0,2.299896638E-1
6.410655473E0,-2.256139664E0,-9.640413973E0,2.415317984E-1
6.430578791E0,-2.270553100E0,-9.635638822E0,2.658167015E-1
6.450292372E0,-2.247471241E0,-9.649695485E0,3.535964612E-1
6.470438310E0,-2.242264903E0,-9.598874900E0,3.443384410E-1
6.490355850E0,-2.246600604E0,-9.617006951E0,2.784029287E-1
6.510338909E0,-2.283130039E0,-9.652896430E0,2.434879568E-1
