"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
4.105045667E0,-8.437545300E-1,3.727796674E-1,6.708059311E-1
4.125096667E0,-7.879076004E-1,3.482598960E-1,8.416727185E-1
4.145148667E0,-5.554634333E-1,3.491334319E-1,9.267721772E-1
4.165200667E0,-2.269728929E-1,3.380354941E-1,1.003207326E0
4.185252667E0,1.855656854E-3,3.255829215E-1,1.138529778E0
4.205303667E0,1.489684135E-1,2.070144713E-1,1.332496047E0
4.225355667E0,4.506697953E-1,6.564927846E-2,1.312920332E0
4.245407667E0,9.278827310E-1,3.198365122E-2,8.998853564E-1
4.265458667E0,1.244238615E0,9.078477323E-2,3.108721375E-1
4.285510667E0,9.930652380E-1,2.440630794E-1,-6.626956165E-2
4.305562667E0,3.022658229E-1,3.936615586E-1,-4.467183352E-2
4.325614667E0,-6.924422383E-1,5.810765624E-1,1.215195134E-1
4.345665667E0,-1.350716233E0,8.770403266E-1,2.004187107E-1
4.365717667E0,-1.462305307E0,9.911989570E-1,1.319109499E-1
4.385769667E0,-1.146310925E0,9.069247246E-1,1.485991199E-2
4.405820667E0,-6.336126328E-1,6.671831608E-1,-3.487673774E-2
4.425872667E0,-2.558211088E-1,3.956518769E-1,-8.305900544E-2
4.445924667E0,-7.288642973E-2,2.699426711E-1,-8.973474801E-2
4.465975667E0,-3.226901218E-2,3.020717800E-1,-9.317386150E-2
4.486027667E0,-1.071544364E-1,3.798687756E-1,-1.009499654E-1
4.506079667E0,-2.336161286E-1,4.106304348E-1,-1.330092102E-1
4.526131667E0,-3.348103464E-1,3.444150388E-1,-1.247342154E-1
4.546182667E0,-4.414595664E-1,2.750145793E-1,-8.525834978E-2
4.566234667E0,-4.568651617E-1,2.088323534E-1,-1.118297726E-1
4.586286667E0,-3.942472935E-1,1.601796597E-1,-1.015307531E-1
4.606337667E0,-2.247340679E-1,1.088882014E-1,-3.708636016E-2
4.626389667E0,3.625069186E-2,5.114904046E-2,-1.925951056E-2
4.646441667E0,2.913779616E-1,-2.331472933E-2,-4.494444653E-2
4.666492667E0,3.897279501E-1,-4.377260059E-2,-5.691988394E-2
4.686544667E0,4.088661075E-1,2.126463922E-3,-1.055724733E-2
4.706596667E0,4.202545881E-1,4.489500076E-2,-3.351403633E-3
4.726648667E0,3.214511573E-1,2.108804882E-1,-3.367861360E-2
4.746699667E0,2.319666594E-1,4.056373835E-1,8.614209294E-2
4.766751667E0,1.998717189E-1,4.472745955E-1,2.613901496E-1
4.786803667E0,2.066869140E-1,2.769593894E-1,4.087743461E-1
4.806854667E0,3.536438644E-1,-1.050902382E-1,4.324274957E-1
4.826906667E0,6.066825390E-1,-5.730286241E-1,2.994887531E-1
4.846958667E0,8.767520189E-1,-9.782080054E-1,1.398067921E-1
4.867009667E0,1.010373950E0,-1.198982358E0,-4.106074572E-3
4.887061667E0,1.011065006E0,-1.236654878E0,-4.638721794E-2
4.907113667E0,9.237517118E-1,-1.131064653E0,6.037694402E-4
4.927164667E0,7.631754279E-1,-9.888249040E-1,9.063004702E-2
4.947216667E0,6.169325113E-1,-9.127462506E-1,1.711860299E-1
4.967268667E0,5.533648133E-1,-8.788760304E-1,6.865236908E-2
4.987319667E0,6.247805953E-1,-8.620257378E-1,-2.064226419E-1
5.007371667E0,6.996600628E-1,-7.927521467E-1,-4.997840226E-1
5.027423667E0,6.050574780E-1,-6.680002213E-1,-7.221238613E-1
5.047474667E0,3.193477094E-1,-5.094720125E-1,-8.882351518E-1
5.067526667E0,-5.121536180E-2,-2.711160183E-1,-9.653732181E-1
5.087577750E0,-3.691760004E-1,-3.053482436E-2,-9.466013908E-1
5.107629750E0,-5.496776104E-1,1.742571741E-1,-8.340948820E-1
5.127680750E0,-5.944387317E-1,3.058404028E-1,-7.154605389E-1
5.147732750E0,-5.644973516E-1,3.459165096E-1,-6.003358960E-1
5.167784750E0,-5.210920572E-1,3.267037272E-1,-4.027750790E-1
5.187835750E0,-5.754135847E-1,2.931697667E-1,-1.822883338E-1
5.207887750E0,-6.266335845E-1,1.974198073E-1,8.310605586E-2
5.227939750E0,-5.798571110E-1,8.189102262E-2,3.498503566E-1
5.247990750E0,-5.474304557E-1,5.952839926E-2,5.158333778E-1
5.268042750E0,-4.708038568E-1,1.445623636E-1,5.900412202E-1
5.288094750E0,-3.159154952E-1,3.899601400E-1,5.937474966E-1
5.308145750E0,-2.479003966E-1,6.940544248E-1,6.687077284E-1
5.328197750E0,-2.392188609E-1,9.282830358E-1,8.855639100E-1
5.348249750E0,-2.384702712E-1,9.906057119E-1,1.028975964E0
5.368300750E0,-6.697172672E-2,8.140475154E-1,9.758808017E-1
5.388352750E0,3.306629062E-1,4.603407085E-1,6.751576662E-1
5.408404750E0,8.905384541E-1,1.748178527E-2,2.074613124E-1
5.428455750E0,1.247157216E0,-3.039756417E-1,-1.181931570E-1
5.448507750E0,9.861966968E-1,-3.045066595E-1,-3.057212234E-1
5.468559750E0,2.384526432E-1,-3.014390171E-2,-4.680162966E-1
5.488610750E0,-5.129973888E-1,3.468475342E-1,-5.056792498E-1
5.508662750E0,-7.968078852E-1,5.190205574E-1,-4.221837521E-1
5.528714750E0,-7.220895886E-1,3.764047027E-1,-3.136101067E-1
5.548765750E0,-4.377981126E-1,1.971904747E-2,-2.662658095E-1
5.568817750E0,-2.671373487E-1,-2.520025969E-1,-3.404723704E-1
5.588869750E0,5.979098007E-2,-7.315066457E-1,-4.344912767E-1
5.608920750E0,2.665312290E-1,-1.109641194E0,-4.195878804E-1
5.628972750E0,1.843597442E-1,-1.205674887E0,-4.318135083E-1
5.649024750E0,-1.492574662E-1,-9.987807274E-1,-3.934131563E-1
5.669075750E0,-4.097107947E-1,-7.033230662E-1,-3.157935441E-1
5.689127750E0,-4.919671416E-1,-4.719624817E-1,-1.981728077E-1
5.709179750E0,-4.763465524E-1,-2.020602226E-1,-1.647644937E-1
5.729230750E0,-3.129672110E-1,6.879042089E-2,-1.190882176E-1
5.749282750E0,-1.261603087E-1,2.350159138E-1,-1.286967695E-1
5.769334750E0,-7.395563181E-3,3.181667328E-1,-1.436079443E-1
5.789385750E0,8.667655289E-2,2.635201812E-1,-1.167519987E-1
5.809437750E0,1.686501056E-1,1.475903392E-1,-6.895471364E-2
5.829488750E0,2.740184069E-1,6.924673915E-2,1.043334696E-2
5.849540750E0,4.085737467E-1,6.620175391E-2,1.040548831E-1
5.869592750E0,4.107696116E-1,1.587537229E-1,9.038117528E-2
5.889643750E0,3.029912710E-1,3.948752880E-1,1.224142462E-1
5.909695750E0,2.044948041E-1,5.843632221E-1,2.512076497E-1
5.929747750E0,1.919280440E-1,6.180437207E-1,4.780733883E-1
5.949798750E0,2.669937015E-1,3.867707253E-1,6.567798853E-1
5.969850750E0,4.184269607E-1,-2.399193123E-2,5.576303601E-1
5.989902750E0,5.364590287E-1,-4.648509026E-1,3.052557707E-1
6.009953750E0,6.314588785E-1,-7.890183330E-1,8.020727336E-2
6.030005750E0,7.370963097E-1,-1.076561570E0,2.362781018E-2
6.050057750E0,8.733637333E-1,-1.353972912E0,1.426665634E-1
6.070108750E0,9.346141219E-1,-1.551504016E0,2.863914967E-1
6.090160750E0,8.543801308E-1,-1.582609177E0,3.254576623E-1
6.110212750E0,6.897608638E-1,-1.501487017E0,1.764405966E-1
6.130263750E0,5.631382465E-1,-1.277905345E0,-1.569274962E-1
6.150315750E0,4.734578729E-1,-9.624701738E-1,-6.065824032E-1
