"Time (s)","X (hPa)"
1.618822586E2,1.003311209E0
1.629471137E2,1.005070100E0
1.640246668E2,1.006989769E0
1.651008530E2,1.008323096E0
1.661669858E2,1.009877438E0
1.672355123E2,1.010798649E0
1.683078390E2,1.012116608E0
1.693812530E2,1.013404047E0
1.704563847E2,1.014678949E0
1.715265433E2,1.015653797E0
1.725942261E2,1.016397243E0
1.736513673E2,1.017520516E0
1.747148269E2,1.017992410E0
1.757772075E2,1.018640867E0
1.768393131E2,1.018995364E0
1.778926843E2,1.019119565E0
1.789488976E2,1.019630398E0
1.800071870E2,1.019862043E0
1.810620825E2,1.019834576E0
1.821211447E2,1.019798380E0
1.831964829E2,1.019602380E0
1.842508428E2,1.019718575E0
1.853172074E2,1.019342154E0
1.863818439E2,1.019170801E0
1.874473041E2,1.018413127E0
1.885081700E2,1.017829139E0
1.895600903E2,1.017612633E0
1.906166361E2,1.017371152E0
1.916884261E2,1.016789244E0
