"Time (s)","X (hPa)"
1.020779410E2,9.983429447E2
1.031472355E2,9.983483068E2
1.042251328E2,9.983459644E2
1.052956857E2,9.983420652E2
1.063629115E2,9.983412756E2
1.074417939E2,9.983373942E2
1.085085779E2,9.983382575E2
1.095733137E2,9.983386071E2
1.106480454E2,9.983551699E2
1.117006850E2,9.983674925E2
1.127669978E2,9.983842172E2
1.138382331E2,9.983968417E2
1.149133394E2,9.984076360E2
1.159720952E2,9.984098708E2
1.170409877E2,9.984133886E2
1.181089823E2,9.984159220E2
1.191693210E2,9.984138305E2
1.202559158E2,9.984138817E2
1.213331122E2,9.984161517E2
1.224143744E2,9.984198953E2
1.234781017E2,9.984288753E2
1.245508935E2,9.984291947E2
1.256300638E2,9.984295179E2
1.267017257E2,9.984282971E2
1.277658825E2,9.984192999E2
1.288210317E2,9.984083321E2
1.298868964E2,9.983962685E2
1.309426267E2,9.983756247E2
1.320237793E2,9.983576843E2
1.330881885E2,9.983315676E2
1.341520508E2,9.983114905E2
1.352252844E2,9.982915822E2
1.362974503E2,9.982756450E2
1.373572852E2,9.982541994E2
1.384256926E2,9.982275910E2
1.394959270E2,9.982013898E2
1.405704985E2,9.981634573E2
1.416408707E2,9.981224951E2
1.427073660E2,9.980940606E2
1.437845211E2,9.980794212E2
1.448590351E2,9.980724653E2
1.459246089E2,9.980794012E2
1.469886078E2,9.981060927E2
1.480472645E2,9.981288047E2
1.491063168E2,9.981531504E2
1.501803397E2,9.981672184E2
1.512389522E2,9.981720169E2
1.523084779E2,9.981683737E2
1.533954640E2,9.981555142E2
1.544782552E2,9.981477114E2
1.555373682E2,9.981320695E2
1.565950933E2,9.981267720E2
1.576636776E2,9.981272961E2
1.587302734E2,9.981244349E2
1.597971786E2,9.981303197E2
1.608802675E2,9.981484252E2
1.619382611E2,9.981746487E2
1.630141976E2,9.982042709E2
1.640673402E2,9.982334656E2
1.651399350E2,9.982594653E2
1.662179924E2,9.982710260E2
1.672781522E2,9.982846475E2
1.683442877E2,9.982914660E2
1.694172081E2,9.983010566E2
1.704759901E2,9.983019731E2
1.715341826E2,9.983035398E2
1.726019593E2,9.983016218E2
1.736748670E2,9.982988411E2
1.747406599E2,9.982860854E2
1.757990766E2,9.982801586E2
1.768552967E2,9.982828396E2
1.779152440E2,9.982788068E2
1.789871786E2,9.982803634E2
1.800443566E2,9.982955251E2
1.811100609E2,9.982949512E2
1.821819584E2,9.982981607E2
1.832441537E2,9.982938405E2
1.843109096E2,9.982896624E2
1.853723382E2,9.982891812E2
1.864410390E2,9.982830181E2
1.875038587E2,9.982850073E2
1.885753785E2,9.982838300E2
